date,ether_price,daily_tx_volume,unqiue_address_count,network_hashes,marketcap,tx_fee,network_util,gas_used
7/7/2019,306.43,582067,245114,171995.4145,32728.53695,2.93E+20,0.7386,38243194614
7/8/2019,313.34,809796,298845,170731.7849,33470.84662,5.34E+20,0.8395,43061046372
7/9/2019,307.89,771955,319067,174574.869,32892.88958,4.42E+20,0.8426,43445070569
7/10/2019,288.64,736096,303260,175227.6061,30840.27938,3.75E+20,0.809,41370585703
7/11/2019,268.56,975288,282704,179304.7615,28698.46958,7.32E+20,0.8962,46059938470
7/12/2019,275.41,726392,301034,179359.1291,29434.18091,4.22E+20,0.8324,42144057433
7/13/2019,268.94,587283,241032,178738.4731,28746.37726,3.11E+20,0.6954,35740368392
7/14/2019,226.16,613490,252370,182054.5074,24176.83833,4.06E+20,0.7604,39643225171
7/15/2019,228.14,743294,301200,180056.646,24391.58366,4.98E+20,0.8825,44732959212
7/16/2019,198.71,1003278,241843,174846.4557,21247.76743,1.02E+21,0.9284,46872912292
7/17/2019,211.29,830029,286567,179646.5336,22595.81199,7.41E+20,0.899,45839158146
7/18/2019,226.09,667874,273646,179801.3623,24181.65468,3.78E+20,0.8161,42200475154
7/19/2019,221.28,815548,270643,173673.0553,23670.18068,5.98E+20,0.8366,42503784373
7/20/2019,228.71,584085,239642,177854.7534,24468.09783,2.88E+20,0.7194,37385012405
7/21/2019,225.4,522416,217168,173257.495,24117.02373,2.74E+20,0.6762,34552918086
7/22/2019,217.22,640666,278790,172778.6891,23244.76092,3.19E+20,0.7331,37882509038
7/23/2019,212.21,606795,241417,175478.344,22711.53956,3.47E+20,0.7295,37709699473
7/24/2019,216.66,907213,228786,176912.3762,23190.75624,7.36E+20,0.8676,44545540143
7/25/2019,219.41,949864,233019,175360.1291,23488.08489,7.27E+20,0.9133,46406253490
7/26/2019,219.23,640260,258260,174397.9111,23471.81269,3.61E+20,0.8158,42026126081
7/27/2019,219.85,577697,244359,179382.5403,23541.20063,3.35E+20,0.7988,41331053427
7/28/2019,211.15,572697,241052,176411.9848,22612.48214,2.62E+20,0.7959,41079658842
7/29/2019,211.52,676990,266938,175646.1396,22654.95952,3.48E+20,0.8062,41064971548
7/30/2019,209.82,715782,302784,180307.3545,22475.76394,3.81E+20,0.8212,42665278458
7/31/2019,218.7,684284,261034,174941.351,23429.94039,4.09E+20,0.8632,44134304019
8/1/2019,217.51,877643,247715,173228.7337,23305.39569,7.07E+20,0.9023,45737780746
8/2/2019,217.7,768312,269576,176081.4457,23328.75278,4.92E+20,0.8355,43475084335
8/3/2019,217.73,783492,226728,178405.7882,23334.94506,5.74E+20,0.824,42613281734
8/4/2019,222.7,569134,239596,180738.4185,23870.62693,2.63E+20,0.7735,39792864287
8/5/2019,233.19,718438,302804,183235.7199,24998.20513,3.67E+20,0.8445,43510175696
8/6/2019,228.7,732052,314606,182823.2826,24519.98346,4.00E+20,0.9083,46802710127
8/7/2019,225.99,742477,281041,184308.3472,24232.52571,3.72E+20,0.8804,45632237357
8/8/2019,221.18,692736,275946,182923.0343,23719.7481,3.91E+20,0.8718,44510800538
8/9/2019,210.47,721762,290546,181114.8757,22574.03789,4.12E+20,0.8392,43062666206
8/10/2019,206.26,630929,272786,186207.4469,22125.32489,3.22E+20,0.7712,40025574152
8/11/2019,216.39,582507,241555,181715.4689,23214.88945,2.87E+20,0.7578,38876611860
8/12/2019,211.28,712949,300812,184513.6914,22669.56531,3.80E+20,0.8205,42552930746
8/13/2019,208.62,698671,287455,183968.935,22386.98682,4.42E+20,0.7947,40869092248
8/14/2019,186.49,736647,286631,182841.3072,20014.7701,4.24E+20,0.8854,45760235706
8/15/2019,188.24,689076,263277,182862.8915,20205.12892,4.95E+20,0.8804,45183685444
8/16/2019,185.41,718875,296649,182737.0873,19903.89987,3.81E+20,0.8358,43127230037
8/17/2019,185.69,641106,255735,186578.2674,19936.49194,2.86E+20,0.7785,40334874395
8/18/2019,194.77,627260,243308,179556.5396,20914.00131,2.93E+20,0.7681,39565500580
8/19/2019,202.43,724461,274854,179945.771,21739.2453,4.59E+20,0.8952,45653690351
8/20/2019,196.55,733520,287930,178785.0863,21110.46129,4.70E+20,0.9052,46539627909
8/21/2019,187.32,731500,293226,177566.9045,20121.666,5.60E+20,0.9131,47078815215
8/22/2019,190.74,737144,283282,171272.3935,20491.60479,4.89E+20,0.8959,45865344353
8/23/2019,194.64,733282,293564,177598.6117,20913.25968,4.58E+20,0.894,46225861903
8/24/2019,191.08,684235,268405,173067.8396,20533.29186,3.92E+20,0.8563,43261048592
8/25/2019,186.58,677260,259689,174801.3614,20052.30273,5.11E+20,0.8991,47256914426
8/26/2019,188.46,750845,287659,177089.2406,20256.89537,6.32E+20,0.9371,47714174146
8/27/2019,187.17,748158,290429,170420.4691,20120.77217,4.98E+20,0.9132,46838805967
8/28/2019,173.01,722262,279699,173711.3269,18600.92846,5.11E+20,0.9175,47047649342
8/29/2019,168.95,724189,285377,179236.6472,18166.74688,5.17E+20,0.9185,47682883249
8/30/2019,168.52,713194,272237,180476.1969,18122.8058,5.00E+20,0.9131,46849622757
8/31/2019,172.15,679773,258612,177978.4232,18515.51748,4.45E+20,0.9067,46539139676
9/1/2019,171.42,690235,249205,176687.9581,18439.32773,4.57E+20,0.914,46806044439
9/2/2019,178.76,757539,294276,178611.112,19231.31428,5.63E+20,0.9328,47995961497
9/3/2019,179.13,751224,284649,179057.3439,19273.53487,5.52E+20,0.942,48244339421
9/4/2019,175.01,714432,278394,175086.6283,18832.59888,5.37E+20,0.9356,47822191088
9/5/2019,174.38,769872,308599,178184.2536,18767.18251,6.84E+20,0.9427,48615446885
9/6/2019,169.47,768500,300690,172733.3243,18241.05516,7.30E+20,0.9474,48334114602
9/7/2019,178.32,677445,268616,181098.5111,19196.05827,6.78E+20,0.9417,48421804111
9/8/2019,181.67,675137,264839,180477.091,19559.13983,7.27E+20,0.9407,48132098440
9/9/2019,180.84,756508,302061,177112.0631,19472.22479,8.32E+20,0.9411,48427577923
9/10/2019,180.01,691617,282200,178378.5661,19385.28278,9.17E+20,0.9405,48026339185
9/11/2019,178.48,705292,284770,179039.046,19222.93495,8.69E+20,0.9364,48191144192
9/12/2019,181.19,723726,286828,185563.6201,19517.28315,9.62E+20,0.9386,48329272913
9/13/2019,181.56,623470,253825,181414.6861,19559.56635,8.71E+20,0.9417,47536944092
9/14/2019,188.9,628467,254716,184795.162,20352.88242,9.56E+20,0.9418,48627971672
9/15/2019,189.48,633961,262165,183581.7865,20417.93633,9.70E+20,0.95,49230370374
9/16/2019,197.85,733010,295705,189304.7567,21322.58357,1.01E+21,0.9542,50810139433
9/17/2019,207.9,681814,280974,192000.1552,22408.50611,1.22E+21,0.9504,51367339795
9/18/2019,210.5,708743,286033,196018.5435,22691.63025,1.30E+21,0.9463,51885861290
9/19/2019,221.01,692484,274872,190494.7857,23827.5592,1.46E+21,0.9456,55081273776
9/20/2019,218.26,717128,289748,193637.0258,23534.05716,1.47E+21,0.9492,60925909462
9/21/2019,215.1,596973,229948,198978.4597,23196.24593,1.15E+21,0.953,60650890180
9/22/2019,211.23,576563,217817,192734.9286,22781.75209,8.95E+20,0.9386,59705129302
9/23/2019,200.97,639394,232918,199333.536,21677.9298,1.31E+21,0.9549,61284564720
9/24/2019,166.47,709522,270860,191290.0079,17958.75407,1.54E+21,0.9531,59509161810
9/25/2019,170.22,677675,254418,196682.8169,18365.61786,1.63E+21,0.9428,59867551721
9/26/2019,166.06,657676,246414,197297.1021,17919.01978,1.22E+21,0.9131,58227975045
9/27/2019,174.39,623632,242952,194629.5574,18820.22093,1.24E+21,0.9134,57710087163
9/28/2019,174.14,607857,235064,195699.3392,18795.59709,1.21E+21,0.9522,61155057978
9/29/2019,169.68,591986,210003,194449.6847,18316.51573,1.13E+21,0.9567,61234809975
9/30/2019,181.47,683924,249904,193290.9662,19591.6556,1.01E+21,0.9369,59624934681
10/1/2019,176.39,645073,254363,194142.7961,19045.60828,5.11E+20,0.8166,52155673833
10/2/2019,181.06,627137,250918,188135.7534,19552.26922,4.85E+20,0.7773,48841413822
10/3/2019,175.17,615189,221114,186885.8356,18918.58389,6.44E+20,0.8161,51875233927
10/4/2019,176.21,590197,217121,188236.163,19033.28874,4.95E+20,0.725,45778790374
10/5/2019,176.9,595118,227957,188788.1289,19110.21566,4.27E+20,0.6438,38457122322
10/6/2019,170.26,571769,217326,189711.3362,18395.21952,3.91E+20,0.7106,44029342589
10/7/2019,180.49,629382,235030,187555.9301,19502.90624,4.39E+20,0.6894,42583953395
10/8/2019,181.09,710373,252556,186244.7815,19570.15956,4.67E+20,0.702,43680971034
10/9/2019,193.43,751354,279085,185639.6907,20906.3238,5.70E+20,0.7606,48056682205
10/10/2019,191.73,706127,266237,188842.2452,20725.14748,4.99E+20,0.6996,44066111719
10/11/2019,180.94,702673,265384,193819.3686,19561.22611,4.70E+20,0.6911,43243119549
10/12/2019,180.09,634450,234523,187123.4417,19471.73116,3.92E+20,0.6385,39585029406
10/13/2019,181.37,566845,213459,192904.6556,19612.56342,3.76E+20,0.6426,36279901108
10/14/2019,186.96,650601,240329,188728.8483,20219.54926,4.45E+20,0.686,42039570554
10/15/2019,180.74,690703,253394,199635.4789,19549.31846,4.67E+20,0.6711,42535426594
10/16/2019,174.76,694589,244381,193962.352,18904.83664,4.55E+20,0.6974,43299074292
10/17/2019,177.5,703704,242413,193195.3343,19203.6002,4.32E+20,0.6961,42752796011
10/18/2019,173.29,733646,268990,187021.2994,18750.42972,4.63E+20,0.6921,43208386571
10/19/2019,172.37,665170,240435,193141.7473,18653.18188,4.13E+20,0.627,39258418316
10/20/2019,175.84,612341,220164,193542.0555,19031.04361,4.46E+20,0.5902,36828448156
10/21/2019,174.64,678528,245725,186014.7475,18903.47345,4.64E+20,0.6411,39535510961
10/22/2019,171.64,726230,251041,187596.6071,18581.05385,5.35E+20,0.7022,44405147164
10/23/2019,162.72,736388,244335,194378.8577,17617.5944,6.90E+20,0.7759,49243736342
10/24/2019,161.07,724917,243599,189521.9698,17441.07624,5.34E+20,0.771,48059164649
10/25/2019,181.79,741655,253161,182920.1315,19687.04085,5.64E+20,0.744,45164738156
10/26/2019,180.16,716822,251539,187611.5163,19512.89578,5.58E+20,0.6975,43261777576
10/27/2019,184.34,642955,223638,182320.5677,19968.00945,4.44E+20,0.6268,37445461403
10/28/2019,182.09,721335,255089,184699.5557,19726.67982,5.34E+20,0.7263,45092739148
10/29/2019,191.11,707622,252475,185683.4638,20706.36311,5.52E+20,0.754,46594160648
10/30/2019,183.52,717618,250165,188925.8577,19886.42224,5.63E+20,0.7627,47241594774
10/31/2019,182.59,744118,248708,188955.653,19788.0416,5.35E+20,0.7147,43892717086
11/1/2019,183.4,705019,248286,190522.2155,19878.25188,4.92E+20,0.6968,43231578835
11/2/2019,183.45,590976,216218,187497.2537,19886.06213,3.92E+20,0.6802,41264832877
11/3/2019,181.92,571113,208579,186341.3478,19722.60414,4.11E+20,0.7392,45595134768
11/4/2019,186.49,670783,238737,183158.2215,20220.4861,4.80E+20,0.7707,47374699243
11/5/2019,188.96,739254,271119,185653.8604,20490.78069,5.08E+20,0.7755,47782022407
11/6/2019,191.24,707733,250135,188146.3516,20740.52605,4.64E+20,0.7296,44645890614
11/7/2019,186.54,857371,320428,187902.6798,20233.22846,6.61E+20,0.7621,46497162160
11/8/2019,183.85,699138,253164,186125.1496,19943.85525,5.01E+20,0.8071,49535804219
11/9/2019,185.11,604007,213528,185629.0391,20082.92325,4.16E+20,0.7666,46650816090
11/10/2019,189.29,609364,234323,185993.7726,20538.80945,4.03E+20,0.7451,44262798431
11/11/2019,184.91,710155,263983,183827.7149,20065.8962,4.99E+20,0.7987,47569059750
11/12/2019,187.09,708660,265564,186497.6129,20304.84073,4.81E+20,0.7885,47261810205
11/13/2019,188.1,713551,258872,189834.3566,20416.83996,4.93E+20,0.7835,46816524271
11/14/2019,184.68,679505,249005,185732.041,20047.96055,4.97E+20,0.8024,48008038369
11/15/2019,180.03,683049,239616,184339.1196,19545.44947,4.80E+20,0.8212,48944463318
11/16/2019,182.61,596661,214086,180723.6621,19827.85808,3.80E+20,0.7842,46901679980
11/17/2019,184.2,600168,223144,185684.0567,20002.83948,4.02E+20,0.8046,48180238374
11/18/2019,178.23,734472,248950,186160.7828,19356.78216,6.18E+20,0.8189,48723441259
11/19/2019,175.96,735532,249615,175333.371,19112.4384,5.15E+20,0.8108,47501722479
11/20/2019,174.68,689771,238121,173702.3998,18975.61321,5.09E+20,0.8264,49149782138
11/21/2019,161.18,762896,267383,183109.0627,17511.15688,7.65E+20,0.8492,51302374778
11/22/2019,150.22,794748,280676,178083.5605,16322.30779,1.25E+21,0.8849,52569747211
11/23/2019,152.42,631670,218205,180500.2788,16563.28395,4.27E+20,0.7247,43040367818
11/24/2019,140.42,596880,199230,180480.0363,15261.03218,4.26E+20,0.7256,42947582364
11/25/2019,146.22,762888,250899,183588.536,15893.20089,9.83E+20,0.8991,52913145098
11/26/2019,148,679733,227111,168897.623,16088.42433,6.86E+20,0.8982,50730835450
11/27/2019,153.05,674957,220028,174877.5321,16639.20627,5.50E+20,0.8646,48771877406
11/28/2019,151.31,623080,218051,174311.4474,16451.81983,5.45E+20,0.8792,49302947740
11/29/2019,154.94,670568,241357,174000.1415,16848.32846,4.67E+20,0.8292,46377243235
11/30/2019,152.2,584871,203889,176390.3669,16552.1952,4.06E+20,0.7928,45026645436
12/1/2019,151.36,615069,213993,172298.0926,16462.61142,4.91E+20,0.8064,44980697562
12/2/2019,149.36,681210,257160,175854.8519,16246.85699,5.02E+20,0.8024,45008908454
12/3/2019,147.73,610528,226579,178911.143,16071.3025,4.36E+20,0.7724,42762888140
12/4/2019,145.73,661004,229449,175050.2398,15855.4337,4.86E+20,0.8339,46297458570
12/5/2019,148.32,617647,228483,172730.816,16138.97438,4.18E+20,0.7862,40476673359
12/6/2019,149.06,573666,217424,171233.5507,16221.25098,3.72E+20,0.7683,34526412286
12/7/2019,147.79,488124,182857,176272.2813,16084.79388,3.09E+20,0.7288,33571132947
12/8/2019,151.06,440672,170279,169367.0811,16442.45181,2.65E+20,0.7333,40676929706
12/9/2019,147.68,635462,242778,172054.712,16076.29148,3.81E+20,0.7746,43570983807
12/10/2019,145.92,631603,226996,179249.6091,15886.44549,4.19E+20,0.8261,46880081787
12/11/2019,143.61,625349,226600,171878.7392,15636.63072,4.29E+20,0.8498,47184199263
12/12/2019,145.05,635638,218010,174150.7808,15795.1503,4.19E+20,0.8528,48463673367
12/13/2019,144.97,621511,220835,174481.2401,15788.095,3.99E+20,0.8396,45742352253
12/14/2019,142.18,551143,191317,175955.0134,15485.75674,3.41E+20,0.8091,41283009067
12/15/2019,142.74,526996,194200,174569.0659,15548.27441,3.52E+20,0.803,40953313167
12/16/2019,132.68,634682,228429,172713.111,14453.87196,5.02E+20,0.8591,43582425983
12/17/2019,122.11,646999,218525,165001.0049,13303.6833,6.68E+20,0.9023,45375486033
12/18/2019,133.07,663295,232508,157833.9578,14499.14323,5.70E+20,0.895,44447973005
12/19/2019,128.31,620140,221187,157333.8268,13981.83563,4.31E+20,0.8795,43975524104
12/20/2019,128.58,614338,219889,152167.876,14012.5874,4.38E+20,0.8789,43735415208
12/21/2019,127.52,545378,198982,156301.3854,13898.41007,3.43E+20,0.8146,41197421318
12/22/2019,132.56,529935,186103,153702.363,14449.09043,3.22E+20,0.8026,39908140268
12/23/2019,128.1,631635,220156,154446.2514,13964.27432,4.30E+20,0.8691,43281371948
12/24/2019,128.02,602814,203462,154675.0497,13956.89583,3.73E+20,0.8243,41585107947
12/25/2019,125.1,565093,194669,150677.2825,13639.84606,3.58E+20,0.813,40297166654
12/26/2019,125.73,586645,208979,150043.9567,13709.83857,3.66E+20,0.8137,40489354699
12/27/2019,126.5,580029,203107,151261.3112,13795.11973,3.55E+20,0.8133,40649915593
12/28/2019,128.21,516438,187220,154481.3106,13982.94463,3.05E+20,0.7259,36369155681
12/29/2019,134.55,480131,173979,154880.2767,14675.80246,2.94E+20,0.7397,36858911247
12/30/2019,131.41,584426,219393,154669.2561,14334.68236,3.53E+20,0.7729,38518330510
12/31/2019,128.91,554215,193210,152624.5334,14063.31002,3.74E+20,0.7794,38627032555
1/1/2020,130.6,466526,159295,147405.0591,14249.02469,3.00E+20,0.7519,37203395960
1/2/2020,127.18,505639,175870,153540.7797,13877.39571,2.90E+20,0.6661,37302668848
1/3/2020,134.25,581641,210313,157936.461,14650.68011,3.42E+20,0.6546,41968777422
1/4/2020,134.33,559074,199485,166126.2541,14661.25411,2.76E+20,0.5964,38380154394
1/5/2020,135.44,524664,189356,160833.3584,14784.23542,2.68E+20,0.5976,37927743195
1/6/2020,144.28,626525,221194,163488.3609,15751.17454,3.65E+20,0.6684,43408214358
1/7/2020,143.18,646478,223978,167175.9771,15633.0362,3.51E+20,0.6897,44513334535
1/8/2020,140.66,653831,233165,163834.6991,15359.8054,4.24E+20,0.7269,46692845452
1/9/2020,137.9,621399,231043,159783.4716,15060.29598,3.46E+20,0.6453,41652370700
1/10/2020,144.88,605095,213327,165545.2952,15824.57532,4.11E+20,0.7038,45198441970
1/11/2020,142.69,549612,196334,166705.0085,15587.31856,3.13E+20,0.6326,40400125291
1/12/2020,146.55,523951,180291,165169.4178,16010.98195,2.89E+20,0.6192,38189009502
1/13/2020,143.7,565389,211198,165180.9953,15701.57014,3.44E+20,0.6887,43952292486
1/14/2020,165.86,671748,244672,164961.529,18125.17518,5.05E+20,0.7432,47681670353
1/15/2020,166.22,698399,252357,167670.505,18166.77121,4.07E+20,0.7875,50763451974
1/16/2020,164.09,693649,260751,165250.7085,17936.20999,3.43E+20,0.7238,46942376061
1/17/2020,169.74,676556,235030,167107.4379,18556.13143,3.70E+20,0.7365,47789027570
1/18/2020,174,628211,225981,164400.5557,19024.20425,3.45E+20,0.6815,43857518730
1/19/2020,166.94,615368,217486,165779.1695,18254.5978,3.25E+20,0.6694,43412027990
1/20/2020,166.77,599266,216195,165912.961,18238.27411,2.97E+20,0.6826,42650225159
1/21/2020,169.36,558962,213559,167454.6893,18523.84363,2.74E+20,0.6816,40873614497
1/22/2020,167.79,513767,196159,164662.2315,18354.39135,2.53E+20,0.6188,39338164434
1/23/2020,162.63,552533,216593,166597.4955,17792.18259,2.56E+20,0.66,41185818136
1/24/2020,162.45,497135,176400,168238.2329,17774.6957,2.51E+20,0.7249,46759863029
1/25/2020,160.36,435515,170004,165886.0094,17548.19546,1.90E+20,0.6455,40730555496
1/26/2020,167.72,428839,152762,163876.5952,18355.87588,1.93E+20,0.6549,41586553569
1/27/2020,169.95,476541,184994,165508.1396,18602.25964,2.34E+20,0.6508,41521814952
1/28/2020,176,526284,191040,162239.478,19266.86351,2.61E+20,0.7185,46371586946
1/29/2020,173.55,551529,199301,166197.8155,19001.03558,2.69E+20,0.73,47426312361
1/30/2020,184.47,566052,197856,162017.7441,20199.09793,3.09E+20,0.7494,47878408557
1/31/2020,179.76,583358,204915,163956.052,19685.8162,3.05E+20,0.7702,49581430718
2/1/2020,183.66,545761,193441,161285.6779,20115.39578,2.74E+20,0.6752,43402240366
2/2/2020,188.39,530094,189157,166373.2284,20636.02027,2.78E+20,0.6339,40745352169
2/3/2020,189.77,621191,236771,165951.0448,20789.7769,3.22E+20,0.7201,46645792712
2/4/2020,188.44,524476,203217,169235.5531,20646.67022,3.56E+20,0.8044,52543942279
2/5/2020,203.85,610780,233597,166350.6544,22337.85282,4.38E+20,0.831,53320740943
2/6/2020,212.88,606505,234097,167236.1033,23330.27247,4.85E+20,0.8444,54718275721
2/7/2020,223.14,626252,242823,166976.956,24457.75682,4.88E+20,0.8588,55664856425
2/8/2020,223.2,661649,255952,169782.3201,24467.36639,3.95E+20,0.7884,50638732372
2/9/2020,228.6,628631,258669,167141.6776,25062.42016,3.68E+20,0.722,46358212269
2/10/2020,223.11,668760,250070,169133.583,24463.59092,3.92E+20,0.7312,47632129828
2/11/2020,237.8,709280,269185,171016.5903,26077.57214,4.26E+20,0.752,48724997018
2/12/2020,266.13,798162,319502,171999.2678,29187.91488,5.92E+20,0.875,56289094698
2/13/2020,268.56,764763,294591,174669.8601,29458.08644,5.42E+20,0.8403,54179307187
2/14/2020,285.79,771827,273148,176201.7851,31351.94777,5.23E+20,0.8273,53460912407
2/15/2020,264.85,699151,261633,175960.8209,29058.37689,4.98E+20,0.7494,48166096713
2/16/2020,259.43,661490,244904,177480.606,28467.27525,5.93E+20,0.7659,49972730590
2/17/2020,268.07,695366,260991,177058.5556,29418.98393,4.81E+20,0.7949,51027894563
2/18/2020,282.92,733983,274683,178181.3898,31052.53053,4.49E+20,0.796,51074125685
2/19/2020,258.72,695837,255674,186380.1308,28399.97463,4.89E+20,0.8012,52263860641
2/20/2020,257.7,689600,252827,179729.8399,28291.50755,5.15E+20,0.7938,51218580995
2/21/2020,265.6,670542,260236,176910.3998,29162.40908,3.43E+20,0.7503,48254040778
2/22/2020,262.31,605859,252009,181624.565,28804.75935,3.06E+20,0.6702,43294385821
2/23/2020,275.64,606290,263919,180174.6165,30272.31225,3.62E+20,0.644,41634826292
2/24/2020,265.74,687702,270231,182405.6804,29188.63568,4.09E+20,0.7564,48768731117
2/25/2020,246.84,670257,244813,177630.0342,27116.01624,4.76E+20,0.8056,51776497786
2/26/2020,223.73,704929,254217,179982.0467,24580.38654,8.48E+20,0.827,53781520866
2/27/2020,227.57,714482,263926,186077.8083,25005.37389,5.47E+20,0.8181,53104389866
2/28/2020,227.56,688694,255388,181946.0373,25007.37778,4.65E+20,0.7998,51685512448
2/29/2020,217.68,620465,230535,182091.2526,23924.59049,3.26E+20,0.6941,44847191440
3/1/2020,218.02,628500,225778,179991.3884,23964.91529,3.45E+20,0.7039,45349665461
3/2/2020,232.09,681477,262282,178671.1802,25514.66891,3.54E+20,0.7319,47440855618
3/3/2020,223.77,661419,233347,180471.7872,24603.07758,3.74E+20,0.7554,48760549857
3/4/2020,224.68,663966,246396,182760.3248,24706.21361,3.77E+20,0.7122,46260369304
3/5/2020,228.7,720114,269351,181102.9681,25151.33049,4.35E+20,0.7684,48766444005
3/6/2020,245.76,676799,248086,178353.2062,27030.88625,4.02E+20,0.763,49795124430
3/7/2020,237.78,630992,230664,181256.3073,26156.42672,3.69E+20,0.6893,44637125955
3/8/2020,199.68,662565,225432,185905.5478,21968.06672,6.81E+20,0.7731,50286308613
3/9/2020,203.08,784085,264282,181825.015,22344.86728,7.48E+20,0.888,56907992573
3/10/2020,200.62,760588,251935,182248.865,22076.93383,4.71E+20,0.8297,53671463868
3/11/2020,194.86,713065,247909,179478.6731,21445.74891,5.87E+20,0.8252,53667331706
3/12/2020,109.78,760781,250268,181893.0697,12083.57749,5.11E+21,0.9373,60270155489
3/13/2020,135.44,847947,290208,175549.6073,14909.81309,4.90E+21,0.9304,59237052307
3/14/2020,122.58,681830,248510,172709.6044,13495.79771,5.86E+20,0.8391,54209111490
3/15/2020,123.53,657653,231787,173963.8993,13602.07866,5.23E+20,0.8364,54232784814
3/16/2020,111.32,784094,272475,174899.7895,12259.13118,1.46E+21,0.8884,57390678194
3/17/2020,116.3,763100,273313,170012.8814,12809.14323,7.60E+20,0.8678,56260016936
3/18/2020,118.62,768437,302391,174364.8188,13066.29126,6.14E+20,0.8366,54400650335
3/19/2020,136.7,864017,362517,174894.121,15059.71928,8.88E+20,0.8744,56477214188
3/20/2020,133.4,822158,328086,174054.6792,14697.98635,7.24E+20,0.8759,56053109603
3/21/2020,132.72,857503,390368,180106.6438,14624.89391,5.17E+20,0.8443,54089637190
3/22/2020,122.44,746195,295480,171178.0093,13493.75777,5.00E+20,0.8234,51420600526
3/23/2020,136.74,801238,316061,175188.2453,15071.61047,5.90E+20,0.8161,51973418456
3/24/2020,139.07,791900,309222,177982.9948,15330.31504,5.61E+20,0.825,51697161721
3/25/2020,136.28,765389,284832,175666.9651,15024.62232,5.48E+20,0.8275,52072394107
3/26/2020,138.97,772649,295289,176100.0611,15323.08216,5.26E+20,0.8172,52701817210
3/27/2020,131.51,748776,296964,176455.2315,14502.33604,4.92E+20,0.7747,50465639748
3/28/2020,131.34,667726,243402,175777.2138,14485.37363,4.03E+20,0.7798,50355711685
3/29/2020,124.55,607984,225262,179550.9457,13738.22472,3.52E+20,0.7054,46056488567
3/30/2020,132.31,724004,269242,178537.4684,14595.96916,4.53E+20,0.8047,51787919806
3/31/2020,133.17,731749,256569,173915.7244,14692.6506,5.01E+20,0.8248,53179290754
4/1/2020,136.05,683007,249259,175437.1217,15012.27094,4.58E+20,0.8225,53665881090
4/2/2020,141.59,720554,264406,179392.9219,15625.50163,5.22E+20,0.8412,54369995334
4/3/2020,141.45,722688,267880,176900.7739,15611.98155,4.86E+20,0.8398,54597210555
4/4/2020,144.49,625952,232113,173156.1962,15949.46926,3.64E+20,0.8073,52187476824
4/5/2020,142.88,614001,224338,175373.6226,15773.69192,3.52E+20,0.794,51475533126
4/6/2020,171.62,771300,288424,169202.2306,18948.85653,6.42E+20,0.879,56414940053
4/7/2020,164.66,783472,276395,175025.1447,18182.65974,5.82E+20,0.8818,57631451338
4/8/2020,173.41,830223,342424,175128.6673,19151.24491,5.11E+20,0.8725,56569534356
4/9/2020,169.92,727502,275384,175967.1102,18768.12691,4.90E+20,0.8538,55120769772
4/10/2020,158.12,745643,269522,179741.0364,17466.95171,5.20E+20,0.8599,55824381169
4/11/2020,158.67,680523,249382,172886.6181,17529.84807,3.99E+20,0.8244,52654735722
4/12/2020,158.75,678530,261362,179009.276,17540.86782,3.68E+20,0.8222,53937212902
4/13/2020,156.82,744306,286794,177007.9711,17329.76215,4.96E+20,0.8513,55260972737
4/14/2020,158.6,813972,327012,180310.899,17528.62274,5.25E+20,0.8637,55753722827
4/15/2020,152.85,792152,300348,179367.6687,16895.21723,4.93E+20,0.8554,55370776054
4/16/2020,172.58,790334,283483,180755.6439,19078.41854,6.94E+20,0.8769,56546505543
4/17/2020,170.98,785639,304620,177414.4765,18903.85855,5.28E+20,0.8681,55792894380
4/18/2020,187.81,783111,309901,178317.7031,20767.15906,5.84E+20,0.8657,55552799307
4/19/2020,180.34,741675,292100,174688.5976,19943.62355,5.13E+20,0.8597,55529600862
4/20/2020,170.6,828885,318477,174358.8137,18868.81954,6.62E+20,0.8945,57935356671
4/21/2020,171,812963,308759,176861.6965,18915.38268,6.97E+20,0.8976,57567078878
4/22/2020,183.04,790519,300954,176800.2512,20249.71457,6.58E+20,0.8909,57599039714
4/23/2020,185.68,826397,325328,180267.5215,20544.31124,6.93E+20,0.8965,57733723479
4/24/2020,187.7,846807,333566,177248.1154,20770.36866,6.63E+20,0.8974,57990388097
4/25/2020,194.39,792299,302047,175986.0193,21513.30905,5.69E+20,0.8786,56253518223
4/26/2020,197.78,801949,299059,176996.6145,21891.17479,6.36E+20,0.8817,56801948197
4/27/2020,196.78,841193,321281,173346.0474,21783.17221,6.52E+20,0.8973,57748706598
4/28/2020,196.86,838453,322149,172852.1464,21794.70057,5.98E+20,0.8915,57073102681
4/29/2020,215.55,897881,345258,179635.5417,23866.86508,9.78E+20,0.9107,59307361589
4/30/2020,206.27,899459,339669,182026.9342,22842.14635,1.28E+21,0.937,59360582632
5/1/2020,211.98,827138,327622,187072.9465,23477.39061,6.82E+20,0.9072,58538945742
5/2/2020,214.15,765990,313649,185525.6094,23720.64587,5.19E+20,0.8691,56109407200
5/3/2020,210.06,789689,330025,180677.0771,23270.4606,6.02E+20,0.885,56694348911
5/4/2020,206.94,774035,298027,187491.3243,22927.668,7.43E+20,0.914,59650089352
5/5/2020,205.48,785518,296348,186883.6871,22768.70756,7.79E+20,0.9035,58634760812
5/6/2020,199.1,833506,315688,180890.2501,22064.43465,9.43E+20,0.9294,59252046986
